Time,InternalTemperature,ExternalTemperature
2022-05-29 10:25:00,91.58,68.7
2022-05-29 10:30:00,91.22,69.2
2022-05-29 10:35:00,91.58,70.2
2022-05-29 10:40:00,91.22,70.2
2022-05-29 10:45:00,91.22,70.5
2022-05-29 10:50:00,91.4,70.3
2022-05-29 10:55:00,91.4,69.9
2022-05-29 11:00:00,91.22,70.3
2022-05-29 11:05:00,91.4,70.3
2022-05-29 11:10:00,91.4,70.3
2022-05-29 11:15:00,91.94,70.9
2022-05-29 11:20:00,91.76,70.5
2022-05-29 11:25:00,92.12,70.2
2022-05-29 11:30:00,91.94,70.0
2022-05-29 11:35:00,91.94,70.8
2022-05-29 11:40:00,92.3,70.8
2022-05-29 11:45:00,92.12,70.5
2022-05-29 11:50:00,92.3,70.3
2022-05-29 11:55:00,92.3,70.2
2022-05-29 12:00:00,91.94,71.1
2022-05-29 12:05:00,92.48,71.1
2022-05-29 12:10:00,92.66,71.6
2022-05-29 12:15:00,92.84,72.1
2022-05-29 12:20:00,93.02,73.1
2022-05-29 12:25:00,93.2,73.4
2022-05-29 12:30:00,93.2,72.4
2022-05-29 12:35:00,93.2,72.4
2022-05-29 12:40:00,93.2,71.7
2022-05-29 12:45:00,93.38,71.7
2022-05-29 12:50:00,93.2,71.9
2022-05-29 12:55:00,93.38,71.5
2022-05-29 13:00:00,93.38,72.2
2022-05-29 13:05:00,93.38,71.9
2022-05-29 13:10:00,93.38,71.9
2022-05-29 13:15:00,93.38,70.9
2022-05-29 13:20:00,93.38,71.0
2022-05-29 13:25:00,93.2,70.8
2022-05-29 13:30:00,93.56,71.0
2022-05-29 13:35:00,93.38,70.8
2022-05-29 13:40:00,93.38,70.8
2022-05-29 13:45:00,93.38,70.6
2022-05-29 13:50:00,93.38,71.1
2022-05-29 13:55:00,93.38,71.4
2022-05-29 14:00:00,93.02,71.6
2022-05-29 14:05:00,93.2,71.6
2022-05-29 14:10:00,93.02,71.2
2022-05-29 14:15:00,92.84,71.0
2022-05-29 14:20:00,92.84,70.8
2022-05-29 14:25:00,92.3,70.6
2022-05-29 14:30:00,92.3,70.9
2022-05-29 14:35:00,91.94,71.3
2022-05-29 14:40:00,92.3,71.3
2022-05-29 14:45:00,91.94,71.9
2022-05-29 14:50:00,91.94,73.0
2022-05-29 14:55:00,91.94,73.2
2022-05-29 15:00:00,91.76,72.9
2022-05-29 15:05:00,91.94,72.8
2022-05-29 15:10:00,91.94,72.8
2022-05-29 15:15:00,91.94,73.2
2022-05-29 15:20:00,91.94,73.7
2022-05-29 15:25:00,91.76,73.7
2022-05-29 15:30:00,92.12,73.8
2022-05-29 15:35:00,92.3,73.8
2022-05-29 15:40:00,92.12,74.1
2022-05-29 15:45:00,92.48,74.0
2022-05-29 15:50:00,92.66,73.6
2022-05-29 15:55:00,92.66,73.7
2022-05-29 16:00:00,92.84,73.7
2022-05-29 16:05:00,92.48,73.7
2022-05-29 16:10:00,92.84,74.8
2022-05-29 16:15:00,92.48,74.8
2022-05-29 16:20:00,93.02,74.8
2022-05-29 16:25:00,92.66,73.7
2022-05-29 16:30:00,92.66,73.6
2022-05-29 16:35:00,92.66,73.6
2022-05-29 16:40:00,92.66,73.2
2022-05-29 16:45:00,92.66,72.0
2022-05-29 16:50:00,92.48,71.7
2022-05-29 16:55:00,92.3,71.9
2022-05-29 17:00:00,93.74,72.1
2022-05-29 17:05:00,92.12,72.1
2022-05-29 17:10:00,92.84,72.2
2022-05-29 17:15:00,92.66,72.8
2022-05-29 17:20:00,92.84,73.1
2022-05-29 17:25:00,92.84,73.3
2022-05-29 17:30:00,92.84,73.1
2022-05-29 17:35:00,92.84,73.1
2022-05-29 17:40:00,93.02,73.1
2022-05-29 17:45:00,92.66,72.5
2022-05-29 17:50:00,92.66,72.4
2022-05-29 17:55:00,92.66,72.5
2022-05-29 18:00:00,92.66,71.6
2022-05-29 18:05:00,92.66,71.6
2022-05-29 18:10:00,92.48,71.1
2022-05-29 18:15:00,92.12,71.1
2022-05-29 18:20:00,91.4,71.1
2022-05-29 18:25:00,91.94,71.0
2022-05-29 18:30:00,91.94,71.1
2022-05-29 18:35:00,91.76,71.1
2022-05-29 18:40:00,91.58,71.4
2022-05-29 18:45:00,91.4,71.1
2022-05-29 18:50:00,91.76,71.1
2022-05-29 18:55:00,91.4,71.4
2022-05-29 19:00:00,91.4,71.8
2022-05-29 19:05:00,91.22,71.8
2022-05-29 19:10:00,91.22,71.6
2022-05-29 19:15:00,90.86,71.1
2022-05-29 19:20:00,87.62,70.7
2022-05-29 19:25:00,87.62,70.7
2022-05-29 19:30:00,87.62,70.8
2022-05-29 19:35:00,87.44,70.8
2022-05-29 19:40:00,87.44,70.8
2022-05-29 19:45:00,87.08,70.5
2022-05-29 19:50:00,87.08,70.3
2022-05-29 19:55:00,86.9,70.3
2022-05-29 20:00:00,86.72,70.1
2022-05-30 08:00:00,86.9,57.5
2022-05-30 08:05:00,81.68,58.1
2022-05-30 08:10:00,81.86,58.6
2022-05-30 08:15:00,81.5,58.9
2022-05-30 08:20:00,81.68,59.9
2022-05-30 08:25:00,82.4,60.7
2022-05-30 08:30:00,82.04,61.6
2022-05-30 08:35:00,82.04,61.6
2022-05-30 08:40:00,82.22,62.9
2022-05-30 08:45:00,82.22,64.3
2022-05-30 08:50:00,85.64,64.3
2022-05-30 08:55:00,85.64,66.0
2022-05-30 09:00:00,85.82,66.7
2022-05-30 09:05:00,86.0,66.7
2022-05-30 09:10:00,86.0,67.1
2022-05-30 09:15:00,86.54,67.5
2022-05-30 09:20:00,86.9,67.9
2022-05-30 09:25:00,87.44,68.3
2022-05-30 09:30:00,87.44,68.8
2022-05-30 09:35:00,87.62,68.8
2022-05-30 09:40:00,87.62,69.2
2022-05-30 09:45:00,87.8,69.4
2022-05-30 09:50:00,91.04,69.9
2022-05-30 09:55:00,91.22,71.1
2022-05-30 10:00:00,91.76,72.2
2022-05-30 10:05:00,91.58,72.2
2022-05-30 10:10:00,91.94,73.0
2022-05-30 10:15:00,92.12,73.6
2022-05-30 10:20:00,91.94,73.0
2022-05-30 10:25:00,92.3,72.6
2022-05-30 10:30:00,92.12,72.8
2022-05-30 10:35:00,92.48,72.8
2022-05-30 10:40:00,92.84,73.0
2022-05-30 10:45:00,92.66,73.3
2022-05-30 10:50:00,93.02,73.3
2022-05-30 10:55:00,92.84,74.0
2022-05-30 11:00:00,93.2,74.7
2022-05-30 11:05:00,93.02,74.7
2022-05-30 11:10:00,93.2,74.6
2022-05-30 11:15:00,93.38,74.1
2022-05-30 11:20:00,93.2,74.1
2022-05-30 11:25:00,93.56,74.1
2022-05-30 11:30:00,93.56,74.4
2022-05-30 11:35:00,93.56,74.0
2022-05-30 11:40:00,93.74,74.0
2022-05-30 11:45:00,93.56,74.2
2022-05-30 11:50:00,93.74,74.0
2022-05-30 11:55:00,93.56,74.5
2022-05-30 12:00:00,93.92,74.5
2022-05-30 12:05:00,93.74,74.9
2022-05-30 12:10:00,93.56,74.7
2022-05-30 12:15:00,93.2,74.5
2022-05-30 12:20:00,93.74,74.8
2022-05-30 12:25:00,93.2,74.8
2022-05-30 12:30:00,93.38,75.0
2022-05-30 12:35:00,93.74,75.0
2022-05-30 12:40:00,93.38,75.7
2022-05-30 12:45:00,93.56,76.1
2022-05-30 12:50:00,93.74,75.6
2022-05-30 12:55:00,93.56,75.7
2022-05-30 13:00:00,93.92,76.2
2022-05-30 13:05:00,94.1,76.2
2022-05-30 13:10:00,93.74,75.7
2022-05-30 13:15:00,93.92,76.0
2022-05-30 13:20:00,94.1,75.9
2022-05-30 13:25:00,94.1,75.7
2022-05-30 13:30:00,93.92,76.0
2022-05-30 13:35:00,94.1,76.0
2022-05-30 13:40:00,93.92,76.0
2022-05-30 13:45:00,94.1,76.1
2022-05-30 13:50:00,94.1,76.1
2022-05-30 13:55:00,93.92,76.5
2022-05-30 14:00:00,94.1,77.0
2022-05-30 14:05:00,94.1,77.0
2022-05-30 14:10:00,94.1,76.8
2022-05-30 14:15:00,93.92,77.3
2022-05-30 14:20:00,94.28,77.0
2022-05-30 14:25:00,94.28,77.1
2022-05-30 14:30:00,93.92,77.4
2022-05-30 14:35:00,93.92,77.4
2022-05-30 14:40:00,93.92,77.8
2022-05-30 14:45:00,93.56,78.0
2022-05-30 14:50:00,93.56,78.4
2022-05-30 14:55:00,93.38,78.1
2022-05-30 15:00:00,93.38,78.4
2022-05-30 15:05:00,93.56,78.4
2022-05-30 15:10:00,93.56,77.4
2022-05-30 15:15:00,93.56,77.6
2022-05-30 15:20:00,93.56,77.1
2022-05-30 15:25:00,93.2,76.7
2022-05-30 15:30:00,93.38,76.5
2022-05-30 15:35:00,93.2,77.2
2022-05-30 15:40:00,93.02,77.2
2022-05-30 15:45:00,93.02,76.7
2022-05-30 15:50:00,92.84,76.7
2022-05-30 15:55:00,92.84,76.8
2022-05-30 16:00:00,93.02,76.8
2022-05-30 16:05:00,92.66,77.3
2022-05-30 16:10:00,92.66,77.1
2022-05-30 16:15:00,92.66,75.5
2022-05-30 16:20:00,92.84,74.5
2022-05-30 16:25:00,92.48,74.6
2022-05-30 16:30:00,92.84,74.1
2022-05-30 16:35:00,92.84,74.1
2022-05-30 16:40:00,92.84,74.2
2022-05-30 16:50:00,92.84,74.7
2022-05-30 16:55:00,92.84,74.2
2022-05-30 17:00:00,92.66,73.7
2022-05-30 17:05:00,92.3,73.7
2022-05-30 17:10:00,91.94,73.5
2022-05-30 17:15:00,91.76,74.1
2022-05-30 17:20:00,91.76,74.6
2022-05-30 17:25:00,91.76,75.2
2022-05-30 17:30:00,91.76,75.8
2022-05-30 17:35:00,91.58,75.8
2022-05-30 17:40:00,91.58,76.0
2022-05-30 17:45:00,91.58,75.7
2022-05-30 17:50:00,91.58,75.2
2022-05-30 17:55:00,91.76,74.8
2022-05-30 18:00:00,91.76,74.2
2022-05-30 18:05:00,91.94,74.2
2022-05-30 18:10:00,91.76,74.1
2022-05-30 18:15:00,91.76,74.0
2022-05-30 18:20:00,91.76,73.9
2022-05-30 18:25:00,91.76,73.7
2022-05-30 18:30:00,91.76,73.7
2022-05-30 18:35:00,91.58,73.5
2022-05-30 18:40:00,91.4,73.6
2022-05-30 18:45:00,91.4,73.6
2022-05-30 18:50:00,91.4,73.5
2022-05-30 18:55:00,91.4,73.3
2022-05-30 19:00:00,91.04,73.3
2022-05-30 19:05:00,91.04,73.2
2022-05-30 19:10:00,91.04,73.2
2022-05-30 19:15:00,87.8,73.1
2022-05-30 19:20:00,87.62,73.0
2022-05-30 19:25:00,87.62,72.9
2022-05-30 19:30:00,87.44,72.6
2022-05-30 19:35:00,87.44,72.6
2022-05-30 19:40:00,87.08,72.5
2022-05-30 19:45:00,86.9,72.4
2022-05-30 19:50:00,86.9,72.2
2022-05-30 19:55:00,86.9,72.2
2022-05-30 20:00:00,86.9,72.0
2022-05-31 08:00:00,86.72,61.3
2022-05-31 08:05:00,81.5,61.6
2022-05-31 08:10:00,81.5,62.4
2022-05-31 08:15:00,81.5,63.0
2022-05-31 08:20:00,81.86,64.4
2022-05-31 08:25:00,81.86,65.4
2022-05-31 08:30:00,81.86,65.4
2022-05-31 08:35:00,82.22,66.3
2022-05-31 08:40:00,82.04,66.9
2022-05-31 08:45:00,82.4,67.9
2022-05-31 08:50:00,82.76,68.6
2022-05-31 08:55:00,82.58,68.7
2022-05-31 09:00:00,85.82,68.7
2022-05-31 09:05:00,85.82,68.9
2022-05-31 09:10:00,86.0,69.2
2022-05-31 09:15:00,86.72,69.5
2022-05-31 09:20:00,86.72,69.9
2022-05-31 09:25:00,86.9,70.3
2022-05-31 09:30:00,87.08,70.4
2022-05-31 09:35:00,87.26,70.4
2022-05-31 09:40:00,87.44,70.1
2022-05-31 09:45:00,87.8,70.2
2022-05-31 09:50:00,91.22,70.5
2022-05-31 09:55:00,92.12,71.1
2022-05-31 10:00:00,92.12,71.1
2022-05-31 10:05:00,92.66,71.9
2022-05-31 10:10:00,93.2,72.4
2022-05-31 10:15:00,93.38,72.4
2022-05-31 10:20:00,93.38,72.1
2022-05-31 10:25:00,93.38,72.6
2022-05-31 10:30:00,93.92,72.6
2022-05-31 10:35:00,94.28,72.9
2022-05-31 10:40:00,97.88,73.7
2022-05-31 10:45:00,98.6,73.7
2022-05-31 10:50:00,98.6,73.7
2022-05-31 10:55:00,98.96,73.7
2022-05-31 11:00:00,99.32,73.7
2022-05-31 11:05:00,99.32,73.9
2022-05-31 11:10:00,99.5,74.1
2022-05-31 11:15:00,99.5,73.6
2022-05-31 11:20:00,99.86,74.4
2022-05-31 11:25:00,101.3,74.5
2022-05-31 11:30:00,100.22,75.2
2022-05-31 11:35:00,100.04,75.2
2022-05-31 11:40:00,101.66,76.4
2022-05-31 11:45:00,100.4,76.5
2022-05-31 11:50:00,100.22,76.1
2022-05-31 11:55:00,101.66,75.8
2022-05-31 12:00:00,100.4,75.2
2022-05-31 12:05:00,100.04,75.2
2022-05-31 12:10:00,101.66,75.1
2022-05-31 12:15:00,100.4,75.1
2022-05-31 12:20:00,100.04,75.9
2022-05-31 12:25:00,99.68,76.9
2022-05-31 12:30:00,99.68,77.9
2022-05-31 12:35:00,99.32,77.9
2022-05-31 12:40:00,98.96,78.4
2022-05-31 12:45:00,98.96,78.1
2022-05-31 12:50:00,98.6,78.4
2022-05-31 12:55:00,98.96,78.7
2022-05-31 13:00:00,98.96,78.4
2022-05-31 13:05:00,99.14,78.4
2022-05-31 13:10:00,99.32,77.8
2022-05-31 13:15:00,99.5,77.8
2022-05-31 13:20:00,101.12,78.0
2022-05-31 13:25:00,99.68,78.2
2022-05-31 13:30:00,99.5,78.1
2022-05-31 13:35:00,99.14,78.1
2022-05-31 13:40:00,98.78,78.4
2022-05-31 13:45:00,98.78,78.8
2022-05-31 13:50:00,98.78,79.1
2022-05-31 13:55:00,99.14,79.6
2022-05-31 14:00:00,98.96,79.3
2022-05-31 14:05:00,99.14,79.3
2022-05-31 14:10:00,99.14,78.4
2022-05-31 14:15:00,99.14,77.5
2022-05-31 14:20:00,98.78,76.9
2022-05-31 14:25:00,94.28,77.5
2022-05-31 14:30:00,94.1,77.5
2022-05-31 14:35:00,93.74,78.2
2022-05-31 14:40:00,93.74,78.9
2022-05-31 14:45:00,93.92,79.4
2022-05-31 14:50:00,93.74,79.7
2022-05-31 14:55:00,95.36,80.2
