Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,77.1644827586207,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,80.77006896551724,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,77.41710344827585,60.533793103448325
2022-05-29,2022-05-29 14:00:00.000000000,86.75972413793103,69.94965517241381
2022-05-30,2022-05-30 14:00:00.000000000,88.03337931034483,73.25931034482763
2022-05-31,2022-05-31 14:00:00.000000000,88.48524137931035,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,91.6606896551724,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,90.10275862068966,75.83862068965513
2022-06-03,2022-06-03 13:59:35.000000000,81.75375000000001,64.2826388888889
2022-06-04,2022-06-04 14:00:00.000000000,84.59475862068966,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,83.57310344827586,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,83.26648275862068,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,82.85310344827587,67.54068965517241
2022-06-08,2022-06-08 12:06:19.591836672,85.99632653061224,70.95306122448983
2022-06-09,2022-06-09 18:55:00.000000000,87.36,67.28518518518517
2022-06-10,2022-06-10 14:00:00.000000000,84.84055172413792,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,84.4048275862069,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,91.23862068965518,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,93.75986206896552,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,88.7223448275862,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,93.11806896551725,80.92275862068963
2022-06-16,2022-06-16 13:55:39.130434560,93.98913043478261,80.45217391304345
2022-06-17,2022-06-17 14:00:00.000000000,87.42137931034483,72.65586206896556
2022-06-18,2022-06-18 14:00:00.000000000,83.9616551724138,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,82.40372413793104,66.51586206896553
2022-06-20,2022-06-20 14:12:19.285714176,84.72457142857144,70.58785714285713
2022-06-21,2022-06-21 14:00:00.000000000,87.86579310344828,75.68620689655177
2022-06-22,2022-06-22 13:30:00.000000000,89.91414012738854,77.54777070063693
2022-06-23,2022-06-23 13:30:00.000000000,89.39821656050955,75.82547770700639
2022-06-24,2022-06-24 11:14:59.999999744,85.77631067961165,70.39805825242716
2022-06-26,2022-06-26 07:30:00.000000000,81.72153846153847,64.97692307692309
2022-06-27,2022-06-27 16:17:30.000000000,89.466,73.41555555555554
2022-06-28,2022-06-28 09:37:30.000000000,81.3846875,62.017187499999984
2022-06-29,2022-06-29 15:12:11.896551680,90.31844827586207,74.46206896551726
2022-06-30,2022-06-30 13:30:00.000000000,88.91898089171976,66.05605095541421
2022-07-01,2022-07-01 13:30:00.000000000,89.69286624203822,74.96433121019113
2022-07-02,2022-07-02 13:30:00.000000000,89.4211464968153,75.25031847133762
2022-07-03,2022-07-03 07:30:00.000000000,81.34769230769231,67.46923076923078
2022-07-04,2022-07-04 14:42:30.000000000,91.50828125,76.50625000000001
2022-07-05,2022-07-05 15:39:12.631578880,92.16926315789473,77.24
2022-07-06,2022-07-06 13:30:00.000000000,90.03222929936305,76.66050955414008
2022-07-07,2022-07-07 14:41:39.107142912,91.3292857142857,77.2044642857143
2022-07-08,2022-07-08 13:30:00.000000000,93.68496815286623,75.14076433121015
2022-07-09,2022-07-09 13:30:00.000000000,90.41859872611465,70.13375796178345
2022-07-10,2022-07-10 13:30:00.000000000,85.91057324840764,62.085987261146464
2022-07-11,2022-07-11 13:30:00.000000000,89.3947770700637,66.85031847133757
2022-07-12,2022-07-12 13:31:30.384615424,92.54576923076922,75.06474358974363
2022-07-13,2022-07-13 13:30:00.000000000,91.06980891719745,71.9171974522293
2022-07-14,2022-07-14 13:30:00.000000000,91.46649681528662,71.4541401273885
2022-07-15,2022-07-15 13:30:00.000000000,90.90127388535032,74.48152866242035
2022-07-16,2022-07-16 13:30:00.000000000,92.78152866242038,74.93312101910828
2022-07-17,2022-07-17 13:30:00.000000000,91.70152866242037,73.93630573248412
2022-07-18,2022-07-18 13:30:00.000000000,92.26101910828025,75.10191082802548
2022-07-19,2022-07-19 13:30:00.000000000,91.28305732484077,72.58726114649681
2022-07-20,2022-07-20 13:30:00.000000000,91.64993630573248,74.32547770700637
2022-07-21,2022-07-21 08:23:34.285714176,87.14428571428572,66.87142857142855
