Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,85.53448275862068,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,83.78537931034484,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,86.37489655172415,60.533793103448325
2022-05-29,2022-05-29 10:14:12.941176576,86.20470588235294,66.0058823529412
2022-05-30,2022-05-30 14:07:30.000000000,85.5981690140845,73.58028169014088
2022-05-31,2022-05-31 14:00:00.000000000,86.9968275862069,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,91.65696551724137,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,91.85931034482759,75.83862068965513
2022-06-03,2022-06-03 14:00:00.000000000,92.29131034482758,64.29517241379311
2022-06-04,2022-06-04 14:00:00.000000000,93.93986206896551,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,94.57793103448276,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,94.9503448275862,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,95.17006896551725,67.54068965517241
2022-06-08,2022-06-08 14:00:00.000000000,95.15144827586208,70.94827586206898
2022-06-09,2022-06-09 14:25:00.000000000,94.93333333333334,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,94.73062068965518,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,95.18496551724138,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,95.45186206896553,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,96.09241379310345,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,95.08193103448275,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,95.61696551724138,80.92275862068963
2022-06-16,2022-06-16 13:57:08.571428608,96.02085714285714,80.51285714285713
2022-06-17,2022-06-17 14:00:00.000000000,94.66731034482758,72.65586206896556
2022-06-18,2022-06-18 14:00:00.000000000,94.39544827586207,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,94.23406896551724,66.51586206896553
2022-06-20,2022-06-20 14:00:00.000000000,94.28868965517242,70.09448275862069
2022-06-21,2022-06-21 14:00:00.000000000,94.8671724137931,75.68620689655177
2022-06-22,2022-06-22 14:00:00.000000000,95.20855172413793,78.28068965517242
2022-06-23,2022-06-23 14:00:00.000000000,95.06625000000001,76.53103448275863
2022-06-24,2022-06-24 11:45:00.000000256,94.44021978021978,71.34285714285713
2022-06-26,2022-06-26 08:00:00.000000000,94.46,65.5
2022-06-27,2022-06-27 16:17:30.000000000,95.32600000000001,73.41555555555554
2022-06-28,2022-06-28 10:07:30.000000000,94.83730769230769,63.915384615384596
2022-06-29,2022-06-29 15:15:00.000000000,95.40382608695653,74.4904347826087
2022-06-30,2022-06-30 14:00:00.000000000,95.24455172413793,66.12689655172433
2022-07-01,2022-07-01 14:00:00.000000000,95.2023448275862,76.05241379310348
2022-07-02,2022-07-02 14:00:00.000000000,95.28303448275862,76.14344827586208
2022-07-03,2022-07-03 08:00:00.000000000,94.82,68.0
2022-07-04,2022-07-04 14:42:30.000000000,94.915625,76.50625000000001
2022-07-05,2022-07-05 15:39:12.631578880,94.8162105263158,77.24
2022-07-06,2022-07-06 14:00:00.000000000,94.98386206896552,77.27999999999996
2022-07-07,2022-07-07 15:34:53.939394048,94.12727272727273,78.15151515151514
2022-07-08,2022-07-08 14:00:00.000000000,93.97462068965517,75.9268965517241
2022-07-09,2022-07-09 14:00:00.000000000,94.2328275862069,70.43724137931035
2022-07-10,2022-07-10 14:00:00.000000000,93.87779310344828,62.0372413793103
2022-07-11,2022-07-11 14:00:00.000000000,93.89268965517242,67.50689655172413
2022-07-12,2022-07-12 14:01:50.416666624,94.26875,75.7916666666667
2022-07-13,2022-07-13 14:00:00.000000000,93.83062068965518,72.551724137931
2022-07-14,2022-07-14 14:00:00.000000000,93.74868965517241,72.40275862068958
2022-07-15,2022-07-15 14:00:00.000000000,93.84427586206897,75.67379310344826
2022-07-16,2022-07-16 14:00:00.000000000,93.85793103448276,76.08758620689653
2022-07-17,2022-07-17 14:00:00.000000000,94.20179310344828,74.7275862068966
2022-07-18,2022-07-18 14:00:00.000000000,94.22413793103448,75.94137931034481
2022-07-19,2022-07-19 14:00:00.000000000,94.04786206896551,73.30482758620688
2022-07-20,2022-07-20 13:03:26.557377024,94.39655737704918,74.80327868852459
2022-07-21,2022-07-21 14:00:00.000000000,94.39420689655172,73.49379310344827
2022-07-22,2022-07-22 14:00:00.000000000,93.86910344827587,79.72620689655173
2022-07-23,2022-07-23 14:00:00.000000000,93.90013793103448,78.02689655172412
2022-07-24,2022-07-24 14:00:00.000000000,93.63944827586207,74.76344827586203
2022-07-25,2022-07-25 10:22:30.000000000,93.80827586206897,74.45862068965518
2022-07-27,2022-07-27 14:20:00.000000000,93.78992700729927,77.45620437956202
2022-07-28,2022-07-28 14:00:00.000000000,93.1503448275862,75.16482758620693
2022-07-29,2022-07-29 14:00:00.000000000,92.42786206896552,71.5193103448276
2022-07-30,2022-07-30 14:00:00.000000000,91.88413793103449,73.31241379310345
2022-07-31,2022-07-31 14:00:00.000000000,92.09268965517242,71.44965517241377
2022-08-01,2022-08-01 14:00:00.000000000,92.5904827586207,70.8696551724138
2022-08-02,2022-08-02 14:00:00.000000000,92.50855172413793,74.15724137931032
2022-08-03,2022-08-03 14:00:00.000000000,92.52096551724138,78.07999999999998
2022-08-04,2022-08-04 14:00:00.000000000,92.74689655172413,75.05241379310345
2022-08-05,2022-08-05 14:00:00.000000000,92.77420689655173,73.12965517241379
2022-08-06,2022-08-06 14:00:00.000000000,93.31544827586207,70.84275862068962
2022-08-07,2022-08-07 14:00:00.000000000,93.42468965517241,74.20965517241382
2022-08-08,2022-08-08 14:00:00.000000000,93.67668965517241,75.30620689655173
2022-08-09,2022-08-09 14:00:00.000000000,93.43337931034483,73.84482758620688
2022-08-10,2022-08-10 14:00:00.000000000,93.44455172413792,71.65931034482762
2022-08-11,2022-08-11 14:00:00.000000000,93.2695172413793,68.62758620689652
2022-08-12,2022-08-12 14:00:00.000000000,93.30924137931035,71.21310344827589
2022-08-13,2022-08-13 14:00:00.000000000,93.0423448275862,67.44000000000003
2022-08-14,2022-08-14 14:00:00.000000000,92.8015172413793,68.32
2022-08-15,2022-08-15 14:00:00.000000000,93.02496551724138,68.73103448275859
2022-08-16,2022-08-16 14:00:00.000000000,93.28068965517242,61.73448275862074
2022-08-17,2022-08-17 14:00:00.000000000,93.68289655172414,65.79379310344828
2022-08-18,2022-08-18 14:00:00.000000000,93.4271724137931,69.45241379310343
2022-08-19,2022-08-19 14:00:00.000000000,93.7263448275862,67.69724137931036
2022-08-20,2022-08-20 14:00:00.000000000,93.92124137931035,70.9062068965517
2022-08-21,2022-08-21 14:00:00.000000000,94.05158620689654,69.18206896551725
2022-08-22,2022-08-22 14:00:00.000000000,94.244,70.5958620689655
2022-08-23,2022-08-23 14:00:00.000000000,94.30110344827587,71.83172413793106
2022-08-24,2022-08-24 14:00:00.000000000,94.43249999999999,72.76275862068968
2022-08-25,2022-08-25 14:00:00.000000000,94.48110344827586,72.62827586206899
2022-08-26,2022-08-26 14:00:00.000000000,94.32220689655172,71.14137931034482
2022-08-27,2022-08-27 14:00:00.000000000,94.56924137931034,74.51862068965522
2022-08-28,2022-08-28 14:00:00.000000000,94.50096551724137,74.80413793103449
2022-08-29,2022-08-29 14:00:00.000000000,94.57793103448276,75.40344827586205
2022-08-30,2022-08-30 14:00:00.000000000,94.70206896551724,71.388275862069
2022-08-31,2022-08-31 14:00:00.000000000,94.39048275862068,70.35793103448276
2022-09-01,2022-09-01 14:00:00.000000000,94.41655172413793,70.93793103448277
2022-09-02,2022-09-02 14:00:00.000000000,94.46,72.24965517241382
2022-09-03,2022-09-03 14:00:00.000000000,94.58165517241379,70.83379310344833
2022-09-04,2022-09-04 14:00:00.000000000,94.17448275862068,68.16413793103445
2022-09-05,2022-09-05 14:00:00.000000000,94.02427586206898,66.4503448275862
2022-09-06,2022-09-06 13:59:15.944055808,94.1427972027972,70.83496503496504
2022-09-07,2022-09-07 14:00:00.000000000,94.82868965517241,68.90689655172413
2022-09-08,2022-09-08 14:00:00.000000000,94.80510344827586,67.49724137931035
2022-09-09,2022-09-09 20:00:00.000000000,94.46,63.0
2022-09-10,2022-09-10 14:00:00.000000000,94.16082758620689,59.07586206896558
2022-09-11,2022-09-11 14:00:00.000000000,94.4463448275862,70.03448275862068
2022-09-12,2022-09-12 14:00:00.000000000,94.87710344827586,68.49931034482756
2022-09-13,2022-09-13 14:00:00.000000000,93.93862068965518,61.737931034482756
2022-09-14,2022-09-14 12:34:05.454545408,92.498,62.583636363636344
2022-09-15,2022-09-15 14:00:00.000000000,93.03862068965518,66.26206896551722
