Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,89.26482758620689,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,88.4008275862069,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,87.80993103448276,60.533793103448325
2022-05-29,2022-05-29 14:00:00.000000000,89.2511724137931,69.94965517241381
2022-05-30,2022-05-30 14:00:00.000000000,89.20524137931035,73.25931034482763
2022-05-31,2022-05-31 14:00:00.000000000,88.36731034482759,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,89.59503448275862,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,89.66579310344827,75.83862068965513
2022-06-03,2022-06-03 14:00:00.000000000,90.05310344827586,64.29517241379311
2022-06-04,2022-06-04 14:00:00.000000000,90.99655172413793,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,92.70344827586207,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,92.37448275862069,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,92.28510344827586,67.54068965517241
2022-06-08,2022-06-08 14:00:06.249999872,92.98,70.95555555555556
2022-06-09,2022-06-09 14:25:00.000000000,91.936,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,92.40427586206897,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,92.96413793103447,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,93.28937931034483,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,93.96841379310345,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,93.63820689655172,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,94.89820689655173,80.92275862068963
2022-06-16,2022-06-16 13:55:39.130434560,94.55652173913043,80.45217391304345
2022-06-17,2022-06-17 14:00:00.000000000,93.67668965517242,72.65586206896556
2022-06-18,2022-06-18 14:00:00.000000000,92.62275862068965,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,92.0641379310345,66.51586206896553
2022-06-20,2022-06-20 14:00:00.000000000,92.44524137931035,70.09448275862069
2022-06-21,2022-06-21 14:00:00.000000000,93.25834482758621,75.68620689655177
2022-06-22,2022-06-22 13:30:00.000000000,93.95783439490445,77.54777070063693
