Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,80.63724137931034,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,83.59668965517241,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,89.47089655172414,60.533793103448325
2022-05-29,2022-05-29 14:00:00.000000000,90.8848275862069,69.94965517241381
2022-05-30,2022-05-30 14:00:00.000000000,88.89737931034483,73.25931034482763
2022-05-31,2022-05-31 14:00:00.000000000,88.89365517241379,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,89.05006896551724,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,88.37972413793103,75.83862068965513
2022-06-03,2022-06-03 14:00:00.000000000,87.77268965517241,64.29517241379311
2022-06-04,2022-06-04 14:00:00.000000000,89.96248275862068,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,88.03337931034483,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,87.11724137931034,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,88.37475862068966,67.54068965517241
2022-06-08,2022-06-08 14:00:00.000000000,87.53434482758621,70.94827586206898
2022-06-09,2022-06-09 14:25:00.000000000,85.4,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,84.90386206896551,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,85.28124137931034,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,86.71503448275863,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,88.42068965517241,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,84.75986206896552,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,86.792,80.92275862068963
2022-06-16,2022-06-16 13:57:39.574468096,89.23744680851064,80.53971631205673
2022-06-17,2022-06-17 14:00:08.333333504,88.52125,72.61111111111114
2022-06-18,2022-06-18 13:30:00.000000000,87.58331210191082,68.21783439490444
2022-06-19,2022-06-19 13:30:00.000000000,84.54280254777069,65.4751592356688
2022-06-20,2022-06-20 13:30:00.000000000,83.55108280254777,68.5777070063694
2022-06-21,2022-06-21 13:30:00.000000000,85.25592356687898,74.26687898089175
2022-06-22,2022-06-22 13:30:00.000000000,88.39503184713377,77.54777070063693
2022-06-23,2022-06-23 13:30:00.000000000,89.62178343949044,75.82547770700639
2022-06-24,2022-06-24 11:14:59.999999744,89.27669902912622,70.39805825242716
2022-06-26,2022-06-26 07:30:00.000000000,88.34,64.97692307692309
2022-06-27,2022-06-27 16:17:30.000000000,89.74799999999999,73.41555555555554
2022-06-28,2022-06-28 09:37:30.000000000,88.1375,62.017187499999984
2022-06-29,2022-06-29 15:15:00.000000000,90.18852173913044,74.4904347826087
2022-06-30,2022-06-30 12:28:26.818181888,88.32227272727272,65.95303030303046
2022-07-01,2022-07-01 09:35:35.000000000,88.25,70.67500000000003
2022-07-02,2022-07-02 13:30:00.000000000,88.38585987261146,75.25031847133762
2022-07-03,2022-07-03 07:30:00.000000000,86.66461538461539,67.46923076923078
2022-07-04,2022-07-04 14:42:30.000000000,89.35249999999999,76.50625000000001
2022-07-05,2022-07-05 15:39:12.631578880,90.26505263157895,77.24
2022-07-06,2022-07-06 13:30:00.000000000,89.8487898089172,76.66050955414008
2022-07-07,2022-07-07 14:45:51.818181632,86.06054545454545,77.28909090909092
2022-07-08,2022-07-08 13:30:00.000000000,90.74076433121019,75.14076433121015
2022-07-09,2022-07-09 13:30:00.000000000,93.9979617834395,70.13375796178345
2022-07-10,2022-07-10 13:30:00.000000000,93.29515923566879,62.085987261146464
2022-07-11,2022-07-11 13:30:00.000000000,93.83745222929936,66.85031847133757
2022-07-12,2022-07-12 13:30:40.127388672,94.60675159235669,75.05732484076437
2022-07-13,2022-07-13 13:30:00.000000000,94.03464968152866,71.9171974522293
2022-07-14,2022-07-14 13:30:00.000000000,94.05153846153846,71.4541401273885
2022-07-15,2022-07-15 13:30:00.000000000,94.33847133757962,74.48152866242035
2022-07-16,2022-07-16 13:30:00.000000000,94.85554140127388,74.93312101910828
2022-07-17,2022-07-17 13:30:00.000000000,94.46114649681529,73.93630573248412
