Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,84.53827586206897,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,87.85586206896552,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,88.0408275862069,60.533793103448325
2022-05-29,2022-05-29 14:00:00.000000000,91.80344827586207,69.94965517241381
2022-05-30,2022-05-30 14:00:00.000000000,91.976,73.25931034482763
2022-05-31,2022-05-31 14:00:00.000000000,91.97351724137931,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,92.69972413793103,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,91.0871724137931,75.83862068965513
2022-06-03,2022-06-03 13:59:35.000000000,89.1975,64.2826388888889
2022-06-04,2022-06-04 14:00:00.000000000,90.11393103448276,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,89.52303448275862,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,89.28344827586207,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,88.96937931034482,67.54068965517241
2022-06-08,2022-06-08 14:00:06.249999872,90.03375,70.95555555555556
2022-06-09,2022-06-09 14:25:00.000000000,91.14266666666667,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,91.11075862068965,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,90.0568275862069,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,92.18082758620689,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,93.75489655172413,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,91.56262068965518,73.59862068965516
2022-06-15,2022-06-15 13:37:27.692307712,93.8203076923077,80.69307692307692
2022-06-16,2022-06-16 13:58:38.796992512,93.80360902255639,80.42406015037592
2022-06-17,2022-06-17 14:00:25.000000000,90.25375000000001,72.61944444444447
2022-06-18,2022-06-18 14:00:00.000000000,90.75696551724138,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,89.53172413793104,66.51586206896553
2022-06-20,2022-06-20 09:42:38.333333248,81.845,63.522222222222204
2022-06-21,2022-06-21 14:00:00.000000000,90.92331034482758,75.68620689655177
2022-06-22,2022-06-22 13:30:00.000000000,92.54420382165605,77.54777070063693
2022-06-23,2022-06-23 13:28:45.000000000,92.65884615384616,75.79294871794873
2022-06-24,2022-06-24 08:07:30.000000256,89.9342857142857,63.37857142857143
2022-06-26,2022-06-26 07:30:00.000000000,92.05076923076923,64.97692307692309
2022-06-27,2022-06-27 16:19:26.292134912,94.02516853932585,73.42696629213481
2022-06-28,2022-06-28 09:40:00.000000000,90.08184615384614,62.15999999999999
2022-06-29,2022-06-29 15:15:00.000000000,93.30486956521739,74.4904347826087
2022-06-30,2022-06-30 13:30:00.000000000,93.03146496815287,66.05605095541421
2022-07-01,2022-07-01 13:30:00.000000000,93.11515923566878,74.96433121019113
2022-07-02,2022-07-02 13:30:00.000000000,93.67121019108279,75.25031847133762
2022-07-03,2022-07-03 07:30:00.000000000,92.21692307692307,67.46923076923078
2022-07-04,2022-07-04 14:42:30.000000000,94.0859375,76.50625000000001
2022-07-05,2022-07-05 15:37:23.749999872,94.26125,77.27708333333332
2022-07-06,2022-07-06 13:30:00.000000000,94.45312101910828,76.66050955414008
2022-07-07,2022-07-07 14:41:39.107142912,94.80714285714285,77.2044642857143
2022-07-08,2022-07-08 13:30:00.000000000,94.8108280254777,75.14076433121015
2022-07-09,2022-07-09 13:30:00.000000000,94.7603821656051,70.13375796178345
2022-07-10,2022-07-10 13:30:00.000000000,93.69184713375796,62.085987261146464
2022-07-11,2022-07-11 13:30:00.000000000,94.70535031847133,66.85031847133757
2022-07-12,2022-07-12 13:31:30.384615424,95.06,75.06474358974363
2022-07-13,2022-07-13 13:30:00.000000000,95.0435668789809,71.9171974522293
2022-07-14,2022-07-14 13:30:00.000000000,94.28687898089171,71.4541401273885
2022-07-15,2022-07-15 14:20:38.059701504,94.71388059701492,76.0649253731343
2022-07-16,2022-07-16 13:30:00.000000000,94.79592356687897,74.93312101910828
2022-07-17,2022-07-17 13:30:00.000000000,94.53452229299363,73.93630573248412
2022-07-18,2022-07-18 13:30:00.000000000,94.57350318471337,75.10191082802548
2022-07-19,2022-07-19 13:30:00.000000000,93.39261146496816,72.58726114649681
