Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 17:37:30.000000000,85.47862068965517,60.929310344827606
2022-05-27,2022-05-27 14:00:00.000000000,86.23089655172413,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,88.60441379310345,60.533793103448325
2022-05-29,2022-05-29 09:58:58.636363520,89.14999999999999,65.26136363636365
2022-05-30,2022-05-30 14:08:53.571428608,88.07642857142858,73.68071428571432
2022-05-31,2022-05-31 14:00:00.000000000,89.82717241379311,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,92.732,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,94.00875,75.83862068965513
2022-06-03,2022-06-03 14:00:00.000000000,93.85544827586206,64.29517241379311
2022-06-04,2022-06-04 14:00:00.000000000,94.40786206896551,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,94.1831724137931,66.26275862068968
2022-06-06,2022-06-06 09:45:00.000000000,93.89488372093024,62.6953488372093
2022-06-09,2022-06-09 14:25:00.000000000,94.01866666666668,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,94.0503448275862,67.17517241379312
2022-06-11,2022-06-11 11:00:00.000000000,94.05808219178081,65.82054794520549
2022-06-12,2022-06-12 16:32:30.000000000,94.53928571428571,77.47619047619045
2022-06-13,2022-06-13 14:00:00.000000000,94.92303448275862,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,93.95475862068966,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,94.93296551724139,80.92275862068963
2022-06-16,2022-06-16 13:57:08.571428608,94.613,80.51285714285713
2022-06-17,2022-06-17 14:00:00.000000000,93.89020689655172,72.65586206896556
2022-06-18,2022-06-18 14:00:00.000000000,93.82937931034483,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,93.86910344827587,66.51586206896553
2022-06-20,2022-06-20 14:00:00.000000000,93.88648275862069,70.09448275862069
2022-06-21,2022-06-21 14:00:00.000000000,94.28744827586208,75.68620689655177
2022-06-22,2022-06-22 14:00:00.000000000,94.22537931034483,78.28068965517242
2022-06-23,2022-06-23 14:00:00.000000000,94.19558620689655,76.53103448275863
2022-06-24,2022-06-24 11:45:00.000000256,94.10791208791208,71.34285714285713
2022-06-26,2022-06-26 08:00:00.000000000,93.56,65.5
2022-06-27,2022-06-27 16:17:30.000000000,93.786,73.41555555555554
2022-06-28,2022-06-28 10:07:30.000000000,93.44923076923077,63.915384615384596
2022-06-29,2022-06-29 15:15:00.000000000,93.9153043478261,74.4904347826087
2022-06-30,2022-06-30 14:00:00.000000000,93.69531034482759,66.12689655172433
2022-07-01,2022-07-01 14:00:00.000000000,93.70027586206896,76.05241379310348
2022-07-02,2022-07-02 14:00:00.000000000,93.43462068965518,76.14344827586208
2022-07-03,2022-07-03 08:00:00.000000000,93.38,68.0
2022-07-04,2022-07-04 14:42:30.000000000,93.1578125,76.50625000000001
2022-07-05,2022-07-05 15:39:12.631578880,92.86084210526316,77.24
2022-07-06,2022-07-06 14:00:00.000000000,93.6568275862069,77.27999999999996
2022-07-07,2022-07-07 15:36:03.636363776,94.27272727272727,78.18484848484847
2022-07-08,2022-07-08 14:00:00.000000000,94.28124137931034,75.9268965517241
2022-07-09,2022-07-09 14:00:00.000000000,94.3991724137931,70.43724137931035
2022-07-10,2022-07-10 14:00:00.000000000,93.02124137931034,62.0372413793103
2022-07-11,2022-07-11 14:00:00.000000000,92.92937931034483,67.50689655172413
2022-07-12,2022-07-12 14:01:50.416666624,93.87625,75.7916666666667
2022-07-13,2022-07-13 14:00:00.000000000,93.60468965517242,72.551724137931
2022-07-14,2022-07-14 14:00:00.000000000,91.68427586206896,72.40275862068958
2022-07-15,2022-07-15 09:50:37.500000000,90.91850000000001,69.215
2022-07-16,2022-07-16 09:52:40.975609856,90.35951219512195,68.60000000000001
2022-07-17,2022-07-17 20:00:00.000000000,91.76,72.3
2022-07-18,2022-07-18 14:00:00.000000000,91.364,75.94137931034481
2022-07-19,2022-07-19 14:00:00.000000000,89.84827586206896,73.30482758620688
2022-07-20,2022-07-20 12:46:13.684210432,91.22947368421052,74.79122807017545
2022-07-21,2022-07-21 14:00:00.000000000,91.53406896551725,73.49379310344827
2022-07-22,2022-07-22 14:00:00.000000000,91.364,79.72620689655173
2022-07-23,2022-07-23 14:00:00.000000000,91.84937931034483,78.02689655172412
2022-07-24,2022-07-24 14:00:00.000000000,91.63958620689655,74.76344827586203
2022-07-25,2022-07-25 10:22:30.000000000,91.83758620689655,74.45862068965518
2022-07-27,2022-07-27 14:20:00.000000000,91.90321167883212,77.45620437956202
2022-07-28,2022-07-28 14:00:00.000000000,91.74013793103448,75.16482758620693
2022-07-29,2022-07-29 14:00:00.000000000,91.72275862068965,71.5193103448276
2022-07-30,2022-07-30 14:00:00.000000000,91.55889655172415,73.31241379310345
2022-07-31,2022-07-31 14:00:00.000000000,91.688,71.44965517241377
2022-08-01,2022-08-01 14:00:00.000000000,92.28013793103449,70.8696551724138
2022-08-02,2022-08-02 14:00:00.000000000,92.51972413793104,74.15724137931032
2022-08-03,2022-08-03 14:00:00.000000000,93.24344827586206,78.07999999999998
2022-08-04,2022-08-04 14:00:00.000000000,93.30179310344828,75.05241379310345
2022-08-05,2022-08-05 14:00:00.000000000,93.1776551724138,73.12965517241379
2022-08-06,2022-08-06 14:00:00.000000000,93.4271724137931,70.84275862068962
2022-08-07,2022-08-07 14:00:00.000000000,93.47806896551724,74.20965517241382
2022-08-08,2022-08-08 14:00:00.000000000,93.4271724137931,75.30620689655173
2022-08-09,2022-08-09 14:00:00.000000000,93.596,73.84482758620688
2022-08-10,2022-08-10 14:00:00.000000000,93.49172413793103,71.65931034482762
2022-08-11,2022-08-11 14:00:00.000000000,93.39613793103447,68.62758620689652
2022-08-12,2022-08-12 14:00:00.000000000,93.32910344827586,71.21310344827589
2022-08-13,2022-08-13 14:00:00.000000000,93.04482758620689,67.44000000000003
2022-08-14,2022-08-14 14:00:00.000000000,93.00510344827586,68.32
2022-08-15,2022-08-15 14:00:00.000000000,92.95420689655172,68.73103448275859
2022-08-16,2022-08-16 14:00:00.000000000,92.78786206896551,61.73448275862074
2022-08-17,2022-08-17 14:00:00.000000000,92.92441379310345,65.79379310344828
2022-08-18,2022-08-18 14:00:00.000000000,92.79655172413793,69.45241379310343
2022-08-19,2022-08-19 14:00:00.000000000,92.60041379310344,67.69724137931036
2022-08-20,2022-08-20 14:00:00.000000000,92.48372413793103,70.9062068965517
2022-08-21,2022-08-21 14:00:00.000000000,92.62896551724138,69.18206896551725
2022-08-22,2022-08-22 14:00:00.000000000,92.98151724137931,70.5958620689655
2022-08-23,2022-08-23 14:00:00.000000000,93.35641379310346,71.83172413793106
2022-08-24,2022-08-24 14:00:00.000000000,93.21613793103448,72.76275862068968
2022-08-25,2022-08-25 14:00:00.000000000,93.47310344827586,72.62827586206899
2022-08-26,2022-08-26 14:00:00.000000000,93.49296551724137,71.14137931034482
2022-08-27,2022-08-27 14:00:00.000000000,93.69655172413793,74.51862068965522
2022-08-28,2022-08-28 14:00:00.000000000,93.7871724137931,74.80413793103449
2022-08-29,2022-08-29 14:00:00.000000000,93.90758620689655,75.40344827586205
2022-08-30,2022-08-30 14:00:00.000000000,93.99448275862068,71.388275862069
2022-08-31,2022-08-31 14:00:00.000000000,93.74744827586207,70.35793103448276
2022-09-01,2022-09-01 14:00:00.000000000,93.63199999999999,70.93793103448277
2022-09-02,2022-09-02 14:00:00.000000000,93.9423448275862,72.24965517241382
2022-09-03,2022-09-03 11:43:08.764045056,93.95842696629212,69.10449438202248
2022-09-04,2022-09-04 14:00:00.000000000,94.20179310344828,68.16413793103445
2022-09-05,2022-09-05 14:00:00.000000000,93.5463448275862,66.4503448275862
2022-09-06,2022-09-06 14:00:00.000000000,94.21420689655172,70.89034482758619
2022-09-07,2022-09-07 14:00:00.000000000,94.43765517241378,68.90689655172413
2022-09-08,2022-09-08 14:00:00.000000000,94.12110344827586,67.49724137931035
2022-09-09,2022-09-09 20:00:00.000000000,93.92,63.0
2022-09-10,2022-09-10 14:00:00.000000000,93.72758620689655,59.07586206896558
2022-09-11,2022-09-11 14:00:00.000000000,93.9423448275862,70.03448275862068
2022-09-12,2022-09-12 14:00:00.000000000,94.06772413793104,68.49931034482756
2022-09-13,2022-09-13 14:00:00.000000000,93.9336551724138,61.737931034482756
2022-09-14,2022-09-14 12:34:05.454545408,91.436,62.583636363636344
2022-09-15,2022-09-15 14:00:00.000000000,92.09889655172414,66.26206896551722
2022-09-16,2022-09-16 14:00:00.000000000,92.77048275862069,67.67655172413792
2022-09-17,2022-09-17 14:00:00.000000000,92.71462068965518,66.49655172413793
2022-09-18,2022-09-18 14:00:00.000000000,92.83627586206897,67.37999999999998
2022-09-19,2022-09-19 14:00:00.000000000,92.91075862068965,68.11172413793102
2022-09-20,2022-09-20 13:54:14.347825920,93.32782608695652,72.62318840579718
2022-09-21,2022-09-21 14:00:00.000000000,93.80455172413792,68.33034482758619
2022-09-22,2022-09-22 14:00:00.000000000,93.41351724137931,65.59586206896545
2022-09-23,2022-09-23 14:00:00.000000000,93.2831724137931,56.019310344827566
2022-09-24,2022-09-24 14:00:00.000000000,93.3576551724138,58.4503448275862
2022-09-25,2022-09-25 14:00:00.000000000,93.62579310344827,62.76758620689656
